order_id,customer_id,order_date,ship_mode,region,ship_date,first_name,last_name,email,country,city,segment,registration_date,order_item_id,product_id,quantity,unit_price_x,discount,total_price,product_name,category,sub_category,unit_cost,unit_price_y,profit,profit_margin,delivery_days
ORD-005132,CUST-02610,2022-05-16,First Class,South,2022-05-17,FirstName_2609,LastName_2609,user2609@example.com,United States,Munich,Consumer,2021-11-23,ITEM-0009578,PROD-0146,1,694.88,0.0,694.88,Pens Model 430,Office Supplies,Pens,472.95,694.88,221.93,0.3193788855629749,1
ORD-005133,CUST-01159,2023-06-02,Standard Class,North,2023-06-08,FirstName_1158,LastName_1158,user1158@example.com,Germany,Melbourne,Consumer,2021-05-14,ITEM-0009579,PROD-0170,6,128.04,0.05,729.83,Binders Model 401,Office Supplies,Binders,68.23,128.04,320.45000000000005,0.4390748530479701,6
ORD-005133,CUST-01159,2023-06-02,Standard Class,North,2023-06-08,FirstName_1158,LastName_1158,user1158@example.com,Germany,Melbourne,Consumer,2021-05-14,ITEM-0009580,PROD-0125,9,779.36,0.0,7014.24,Bookcases Model 583,Furniture,Bookcases,625.05,779.36,1388.79,0.19799579141859988,6
ORD-005134,CUST-00146,2021-08-10,Standard Class,East,2021-08-13,FirstName_145,LastName_145,user145@example.com,United States,Los Angeles,Consumer,2020-08-05,ITEM-0009581,PROD-0017,4,353.0,0.0,1412.0,Smartphones Model 354,Electronics,Smartphones,205.75,353.0,589.0,0.4171388101983003,3
ORD-005135,CUST-02227,2022-08-29,First Class,North,2022-09-01,FirstName_2226,LastName_2226,user2226@example.com,United States,Melbourne,Consumer,2020-04-03,ITEM-0009582,PROD-0118,6,319.68,0.1,1726.27,Bookcases Model 638,Furniture,Bookcases,167.57,319.68,720.85,0.4175766247458393,3
ORD-005135,CUST-02227,2022-08-29,First Class,North,2022-09-01,FirstName_2226,LastName_2226,user2226@example.com,United States,Melbourne,Consumer,2020-04-03,ITEM-0009583,PROD-0041,4,394.03,0.0,1576.12,Tablets Model 218,Electronics,Tablets,203.14,394.03,763.56,0.4844554983123112,3
ORD-005136,CUST-00264,2022-04-30,Standard Class,South,2022-05-06,FirstName_263,LastName_263,user263@example.com,Canada,Toronto,Consumer,2022-01-19,ITEM-0009584,PROD-0128,5,326.22,0.0,1631.1,Bookcases Model 910,Furniture,Bookcases,200.51,326.22,628.55,0.3853534424621421,6
ORD-005136,CUST-00264,2022-04-30,Standard Class,South,2022-05-06,FirstName_263,LastName_263,user263@example.com,Canada,Toronto,Consumer,2022-01-19,ITEM-0009585,PROD-0039,6,750.26,0.0,4501.56,Tablets Model 547,Electronics,Tablets,518.09,750.26,1393.0200000000004,0.3094527230560073,6
ORD-005136,CUST-00264,2022-04-30,Standard Class,South,2022-05-06,FirstName_263,LastName_263,user263@example.com,Canada,Toronto,Consumer,2022-01-19,ITEM-0009586,PROD-0103,9,210.56,0.0,1895.04,Desks Model 481,Furniture,Desks,113.27,210.56,875.61,0.46205357142857145,6
ORD-005137,CUST-04300,2023-05-08,Standard Class,Central,2023-05-09,FirstName_4299,LastName_4299,user4299@example.com,Canada,Toronto,Corporate,2020-10-06,ITEM-0009587,PROD-0156,2,59.84,0.0,119.68,Pens Model 928,Office Supplies,Pens,35.58,59.84,48.52000000000001,0.40541443850267384,1
ORD-005138,CUST-03102,2022-04-19,Second Class,West,2022-04-22,FirstName_3101,LastName_3101,user3101@example.com,United Kingdom,Munich,Home Office,2020-12-20,ITEM-0009588,PROD-0106,10,138.32,0.0,1383.2,Desks Model 302,Furniture,Desks,69.24,138.32,690.8000000000001,0.4994216310005784,3
ORD-005139,CUST-02107,2021-10-13,Second Class,South,2021-10-14,FirstName_2106,LastName_2106,user2106@example.com,Germany,London,Home Office,2021-03-16,ITEM-0009589,PROD-0040,6,1101.28,0.0,6607.68,Tablets Model 159,Electronics,Tablets,586.67,1101.28,3087.6600000000008,0.46728352462588996,1
ORD-005140,CUST-03081,2021-01-15,Second Class,West,2021-01-20,FirstName_3080,LastName_3080,user3080@example.com,United Kingdom,London,Consumer,2021-08-24,ITEM-0009590,PROD-0096,7,224.97,0.1,1417.31,Tables Model 464,Furniture,Tables,127.18,224.97,527.05,0.37186642301260836,5
ORD-005141,CUST-00988,2023-01-18,Second Class,East,2023-01-19,FirstName_987,LastName_987,user987@example.com,Canada,Sydney,Consumer,2021-10-20,ITEM-0009591,PROD-0139,6,40.73,0.0,244.38,Paper Model 439,Office Supplies,Paper,25.74,40.73,89.94,0.36803339062116375,1
ORD-005141,CUST-00988,2023-01-18,Second Class,East,2023-01-19,FirstName_987,LastName_987,user987@example.com,Canada,Sydney,Consumer,2021-10-20,ITEM-0009592,PROD-0192,8,715.59,0.05,5438.48,Storage Model 784,Office Supplies,Storage,560.21,715.59,956.7999999999993,0.17593151027492965,1
ORD-005141,CUST-00988,2023-01-18,Second Class,East,2023-01-19,FirstName_987,LastName_987,user987@example.com,Canada,Sydney,Consumer,2021-10-20,ITEM-0009593,PROD-0043,3,925.72,0.0,2777.16,Tablets Model 279,Electronics,Tablets,536.2,925.72,1168.5599999999997,0.4207751804001209,1
ORD-005142,CUST-01348,2022-03-15,Standard Class,North,2022-03-21,FirstName_1347,LastName_1347,user1347@example.com,United States,Manchester,Corporate,2020-08-25,ITEM-0009594,PROD-0080,9,1161.54,0.0,10453.86,Chairs Model 817,Furniture,Chairs,718.86,1161.54,3984.120000000001,0.38111472700036164,6
ORD-005143,CUST-01361,2023-01-24,Second Class,East,2023-01-30,FirstName_1360,LastName_1360,user1360@example.com,Australia,Sydney,Consumer,2022-03-21,ITEM-0009595,PROD-0092,6,576.45,0.0,3458.7,Tables Model 972,Furniture,Tables,367.01,576.45,1256.6399999999999,0.3633272616879174,6
ORD-005144,CUST-02839,2023-06-13,Standard Class,West,2023-06-18,FirstName_2838,LastName_2838,user2838@example.com,Germany,Chicago,Consumer,2020-07-23,ITEM-0009596,PROD-0009,4,1200.74,0.0,4802.96,Laptops Model 793,Electronics,Laptops,700.85,1200.74,1999.56,0.41631827039992003,5
ORD-005145,CUST-01727,2021-09-10,Standard Class,East,2021-09-14,FirstName_1726,LastName_1726,user1726@example.com,Canada,Manchester,Home Office,2022-04-03,ITEM-0009597,PROD-0154,6,1487.91,0.0,8927.46,Pens Model 500,Office Supplies,Pens,759.54,1487.91,4370.219999999999,0.48952557614371833,4
ORD-005146,CUST-02290,2021-09-11,Standard Class,West,2021-09-17,FirstName_2289,LastName_2289,user2289@example.com,United States,Melbourne,Home Office,2022-02-21,ITEM-0009598,PROD-0174,4,550.7,0.0,2202.8,Binders Model 594,Office Supplies,Binders,276.98,550.7,1094.88,0.49704013074269116,6
ORD-005147,CUST-00908,2021-12-02,Standard Class,North,2021-12-06,FirstName_907,LastName_907,user907@example.com,United States,Melbourne,Consumer,2020-03-23,ITEM-0009599,PROD-0135,4,751.38,0.0,3005.52,Paper Model 292,Office Supplies,Paper,455.25,751.38,1184.52,0.39411482871516407,4
ORD-005147,CUST-00908,2021-12-02,Standard Class,North,2021-12-06,FirstName_907,LastName_907,user907@example.com,United States,Melbourne,Consumer,2020-03-23,ITEM-0009600,PROD-0153,10,325.7,0.05,3094.15,Pens Model 101,Office Supplies,Pens,242.67,325.7,667.4500000000003,0.21571352390802007,4
ORD-005148,CUST-01184,2022-03-21,Standard Class,West,2022-03-25,FirstName_1183,LastName_1183,user1183@example.com,Australia,Los Angeles,Corporate,2021-12-08,ITEM-0009601,PROD-0182,10,454.99,0.0,4549.9,Binders Model 401,Office Supplies,Binders,295.05,454.99,1599.3999999999996,0.35152420932328177,4
ORD-005148,CUST-01184,2022-03-21,Standard Class,West,2022-03-25,FirstName_1183,LastName_1183,user1183@example.com,Australia,Los Angeles,Corporate,2021-12-08,ITEM-0009602,PROD-0017,9,353.0,0.05,3018.15,Smartphones Model 354,Electronics,Smartphones,205.75,353.0,1166.4,0.3864619054718951,4
ORD-005149,CUST-02825,2022-08-17,Standard Class,North,2022-08-19,FirstName_2824,LastName_2824,user2824@example.com,United States,Manchester,Corporate,2021-10-08,ITEM-0009603,PROD-0027,3,590.54,0.2,1417.3,Smartphones Model 530,Electronics,Smartphones,315.6,590.54,470.4999999999999,0.33196923728215616,2
ORD-005150,CUST-01259,2021-08-16,Second Class,South,2021-08-17,FirstName_1258,LastName_1258,user1258@example.com,United States,London,Home Office,2022-08-24,ITEM-0009604,PROD-0106,5,138.32,0.0,691.6,Desks Model 302,Furniture,Desks,69.24,138.32,345.40000000000003,0.4994216310005784,1
ORD-005151,CUST-00199,2023-07-03,Standard Class,West,2023-07-08,FirstName_198,LastName_198,user198@example.com,Germany,Chicago,Consumer,2020-04-27,ITEM-0009605,PROD-0112,3,735.69,0.0,2207.07,Bookcases Model 319,Furniture,Bookcases,549.74,735.69,557.8500000000001,0.25275591621471005,5
ORD-005151,CUST-00199,2023-07-03,Standard Class,West,2023-07-08,FirstName_198,LastName_198,user198@example.com,Germany,Chicago,Consumer,2020-04-27,ITEM-0009606,PROD-0128,7,326.22,0.05,2169.36,Bookcases Model 910,Furniture,Bookcases,200.51,326.22,765.7900000000002,0.35300272891544054,5
ORD-005152,CUST-01057,2023-08-08,Standard Class,East,2023-08-13,FirstName_1056,LastName_1056,user1056@example.com,Germany,Munich,Home Office,2022-04-18,ITEM-0009607,PROD-0158,7,217.55,0.0,1522.85,Binders Model 343,Office Supplies,Binders,121.11,217.55,675.0799999999999,0.44330039071477817,5
ORD-005153,CUST-02456,2022-08-29,Standard Class,Central,2022-09-03,FirstName_2455,LastName_2455,user2455@example.com,United States,Sydney,Consumer,2021-04-05,ITEM-0009608,PROD-0069,3,788.63,0.0,2365.89,Chairs Model 705,Furniture,Chairs,501.95,788.63,860.04,0.3635164779427615,5
ORD-005154,CUST-03366,2023-08-27,First Class,East,2023-09-02,FirstName_3365,LastName_3365,user3365@example.com,United Kingdom,Sydney,Consumer,2022-09-17,ITEM-0009609,PROD-0005,2,448.69,0.05,852.51,Laptops Model 172,Electronics,Laptops,343.63,448.69,165.25,0.19383936845315597,6
ORD-005155,CUST-01261,2021-06-02,Second Class,Central,2021-06-03,FirstName_1260,LastName_1260,user1260@example.com,United States,Los Angeles,Home Office,2021-10-15,ITEM-0009610,PROD-0166,8,1130.16,0.0,9041.28,Binders Model 487,Office Supplies,Binders,708.8,1130.16,3370.880000000001,0.37283216535711766,1
ORD-005156,CUST-03979,2023-07-25,Standard Class,East,2023-07-31,FirstName_3978,LastName_3978,user3978@example.com,United States,Melbourne,Home Office,2021-01-21,ITEM-0009611,PROD-0126,8,776.62,0.0,6212.96,Bookcases Model 338,Furniture,Bookcases,428.25,776.62,2786.96,0.44857201720275036,6
ORD-005156,CUST-03979,2023-07-25,Standard Class,East,2023-07-31,FirstName_3978,LastName_3978,user3978@example.com,United States,Melbourne,Home Office,2021-01-21,ITEM-0009612,PROD-0005,6,448.69,0.0,2692.14,Laptops Model 172,Electronics,Laptops,343.63,448.69,630.3600000000001,0.2341482983797277,6
ORD-005157,CUST-02836,2022-08-11,First Class,West,2022-08-15,FirstName_2835,LastName_2835,user2835@example.com,Australia,Munich,Home Office,2020-07-25,ITEM-0009613,PROD-0178,9,547.76,0.0,4929.84,Binders Model 847,Office Supplies,Binders,333.33,547.76,1929.8700000000003,0.3914670658682635,4
ORD-005157,CUST-02836,2022-08-11,First Class,West,2022-08-15,FirstName_2835,LastName_2835,user2835@example.com,Australia,Munich,Home Office,2020-07-25,ITEM-0009614,PROD-0142,1,987.63,0.1,888.87,Paper Model 122,Office Supplies,Paper,676.98,987.63,211.89,0.23838131560295656,4
ORD-005157,CUST-02836,2022-08-11,First Class,West,2022-08-15,FirstName_2835,LastName_2835,user2835@example.com,Australia,Munich,Home Office,2020-07-25,ITEM-0009615,PROD-0155,2,1239.15,0.0,2478.3,Pens Model 681,Office Supplies,Pens,682.1,1239.15,1114.1000000000001,0.44954202477504746,4
ORD-005157,CUST-02836,2022-08-11,First Class,West,2022-08-15,FirstName_2835,LastName_2835,user2835@example.com,Australia,Munich,Home Office,2020-07-25,ITEM-0009616,PROD-0092,6,576.45,0.05,3285.77,Tables Model 972,Furniture,Tables,367.01,576.45,1083.71,0.32981919002243004,4
ORD-005158,CUST-01314,2023-07-09,Standard Class,South,2023-07-11,FirstName_1313,LastName_1313,user1313@example.com,Germany,Toronto,Consumer,2020-10-31,ITEM-0009617,PROD-0022,9,863.01,0.0,7767.09,Smartphones Model 155,Electronics,Smartphones,600.8,863.01,2359.8900000000003,0.30383193705750805,2
ORD-005158,CUST-01314,2023-07-09,Standard Class,South,2023-07-11,FirstName_1313,LastName_1313,user1313@example.com,Germany,Toronto,Consumer,2020-10-31,ITEM-0009618,PROD-0122,5,758.35,0.0,3791.75,Bookcases Model 614,Furniture,Bookcases,392.9,758.35,1827.25,0.48190149667040283,2
ORD-005159,CUST-01903,2021-01-06,Second Class,West,2021-01-07,FirstName_1902,LastName_1902,user1902@example.com,Germany,Berlin,Consumer,2021-12-18,ITEM-0009619,PROD-0163,7,825.48,0.2,4622.69,Binders Model 905,Office Supplies,Binders,557.61,825.48,719.4199999999996,0.15562800014710043,1
ORD-005160,CUST-03976,2022-03-04,Standard Class,North,2022-03-10,FirstName_3975,LastName_3975,user3975@example.com,Australia,Toronto,Home Office,2020-07-14,ITEM-0009620,PROD-0130,7,923.15,0.0,6462.05,Bookcases Model 497,Furniture,Bookcases,464.8,923.15,3208.4500000000003,0.49650652656664684,6
ORD-005160,CUST-03976,2022-03-04,Standard Class,North,2022-03-10,FirstName_3975,LastName_3975,user3975@example.com,Australia,Toronto,Home Office,2020-07-14,ITEM-0009621,PROD-0120,9,1270.45,0.0,11434.05,Bookcases Model 900,Furniture,Bookcases,637.93,1270.45,5692.679999999999,0.49787083316934944,6
ORD-005161,CUST-00578,2021-02-15,Standard Class,South,2021-02-17,FirstName_577,LastName_577,user577@example.com,Australia,Melbourne,Home Office,2020-01-10,ITEM-0009622,PROD-0026,8,1537.54,0.0,12300.32,Smartphones Model 235,Electronics,Smartphones,789.64,1537.54,5983.2,0.4864263693952678,2
ORD-005162,CUST-04431,2021-02-11,Standard Class,West,2021-02-13,FirstName_4430,LastName_4430,user4430@example.com,United Kingdom,Chicago,Corporate,2020-05-19,ITEM-0009623,PROD-0087,10,370.37,0.0,3703.7,Tables Model 176,Furniture,Tables,261.27,370.37,1091.0,0.2945702945702946,2
ORD-005162,CUST-04431,2021-02-11,Standard Class,West,2021-02-13,FirstName_4430,LastName_4430,user4430@example.com,United Kingdom,Chicago,Corporate,2020-05-19,ITEM-0009624,PROD-0124,4,360.18,0.0,1440.72,Bookcases Model 930,Furniture,Bookcases,261.91,360.18,393.0799999999999,0.27283580432006216,2
ORD-005162,CUST-04431,2021-02-11,Standard Class,West,2021-02-13,FirstName_4430,LastName_4430,user4430@example.com,United Kingdom,Chicago,Corporate,2020-05-19,ITEM-0009625,PROD-0131,1,543.26,0.0,543.26,Bookcases Model 965,Furniture,Bookcases,290.3,543.26,252.95999999999998,0.4656333983727865,2
ORD-005163,CUST-01021,2022-04-27,Second Class,South,2022-04-29,FirstName_1020,LastName_1020,user1020@example.com,United Kingdom,Los Angeles,Consumer,2021-10-27,ITEM-0009626,PROD-0127,4,997.77,0.0,3991.08,Bookcases Model 772,Furniture,Bookcases,779.44,997.77,873.3199999999997,0.2188179640598534,2
ORD-005163,CUST-01021,2022-04-27,Second Class,South,2022-04-29,FirstName_1020,LastName_1020,user1020@example.com,United Kingdom,Los Angeles,Consumer,2021-10-27,ITEM-0009627,PROD-0051,1,807.64,0.1,726.88,Accessories Model 623,Electronics,Accessories,505.75,807.64,221.13,0.30421802773497686,2
ORD-005164,CUST-03654,2023-01-22,Standard Class,North,2023-01-23,FirstName_3653,LastName_3653,user3653@example.com,United States,Sydney,Consumer,2022-09-03,ITEM-0009628,PROD-0141,3,374.68,0.0,1124.04,Paper Model 921,Office Supplies,Paper,279.2,374.68,286.44000000000005,0.2548307889398954,1
ORD-005164,CUST-03654,2023-01-22,Standard Class,North,2023-01-23,FirstName_3653,LastName_3653,user3653@example.com,United States,Sydney,Consumer,2022-09-03,ITEM-0009629,PROD-0102,9,107.15,0.0,964.35,Desks Model 327,Furniture,Desks,58.72,107.15,435.87,0.45198320111992535,1
ORD-005165,CUST-03845,2023-02-27,Standard Class,Central,2023-03-03,FirstName_3844,LastName_3844,user3844@example.com,United States,Los Angeles,Home Office,2020-07-12,ITEM-0009630,PROD-0173,6,172.76,0.0,1036.56,Binders Model 195,Office Supplies,Binders,137.11,172.76,213.89999999999986,0.20635563787913858,4
ORD-005165,CUST-03845,2023-02-27,Standard Class,Central,2023-03-03,FirstName_3844,LastName_3844,user3844@example.com,United States,Los Angeles,Home Office,2020-07-12,ITEM-0009631,PROD-0121,4,908.37,0.2,2906.78,Bookcases Model 900,Furniture,Bookcases,573.56,908.37,612.5400000000004,0.210728022072534,4
ORD-005166,CUST-03574,2022-06-01,Second Class,South,2022-06-07,FirstName_3573,LastName_3573,user3573@example.com,Australia,Chicago,Consumer,2022-05-06,ITEM-0009632,PROD-0136,3,1240.2,0.0,3720.6,Paper Model 604,Office Supplies,Paper,670.99,1240.2,1707.6299999999999,0.4589662957587486,6
ORD-005167,CUST-02294,2021-02-04,Standard Class,South,2021-02-08,FirstName_2293,LastName_2293,user2293@example.com,Canada,Chicago,Corporate,2020-05-02,ITEM-0009633,PROD-0045,8,30.3,0.0,242.4,Tablets Model 455,Electronics,Tablets,18.97,30.3,90.64000000000001,0.373927392739274,4
ORD-005168,CUST-00611,2022-03-12,First Class,North,2022-03-15,FirstName_610,LastName_610,user610@example.com,United States,Munich,Consumer,2020-12-28,ITEM-0009634,PROD-0148,3,1251.12,0.0,3753.36,Pens Model 764,Office Supplies,Pens,635.56,1251.12,1846.6800000000003,0.4920071615832215,3
ORD-005169,CUST-00329,2022-06-28,Standard Class,West,2022-07-03,FirstName_328,LastName_328,user328@example.com,Canada,London,Consumer,2020-08-07,ITEM-0009635,PROD-0016,8,1119.14,0.0,8953.12,Smartphones Model 243,Electronics,Smartphones,770.97,1119.14,2785.3600000000006,0.3111049555909002,5
ORD-005170,CUST-00547,2022-02-08,Standard Class,Central,2022-02-13,FirstName_546,LastName_546,user546@example.com,United States,Los Angeles,Consumer,2020-07-27,ITEM-0009636,PROD-0032,7,463.63,0.0,3245.41,Smartphones Model 829,Electronics,Smartphones,324.4,463.63,974.6100000000001,0.30030412182127997,5
ORD-005171,CUST-00339,2022-05-06,Second Class,South,2022-05-10,FirstName_338,LastName_338,user338@example.com,Canada,Sydney,Home Office,2022-03-14,ITEM-0009637,PROD-0062,7,1097.98,0.0,7685.86,Accessories Model 222,Electronics,Accessories,662.54,1097.98,3048.08,0.3965828157161333,4
ORD-005172,CUST-03182,2023-04-10,First Class,South,2023-04-15,FirstName_3181,LastName_3181,user3181@example.com,United States,Sydney,Consumer,2020-07-27,ITEM-0009638,PROD-0099,10,1435.67,0.1,12921.03,Tables Model 669,Furniture,Tables,762.16,1435.67,5299.430000000001,0.4101399037073671,5
ORD-005172,CUST-03182,2023-04-10,First Class,South,2023-04-15,FirstName_3181,LastName_3181,user3181@example.com,United States,Sydney,Consumer,2020-07-27,ITEM-0009639,PROD-0133,9,1137.33,0.05,9724.17,Bookcases Model 705,Furniture,Bookcases,646.91,1137.33,3901.9800000000005,0.4012661234840609,5
ORD-005173,CUST-03042,2023-03-29,Second Class,South,2023-04-02,FirstName_3041,LastName_3041,user3041@example.com,Australia,New York,Consumer,2021-07-21,ITEM-0009640,PROD-0168,4,735.31,0.15,2500.05,Binders Model 766,Office Supplies,Binders,388.8,735.31,944.8500000000001,0.377932441351173,4
ORD-005173,CUST-03042,2023-03-29,Second Class,South,2023-04-02,FirstName_3041,LastName_3041,user3041@example.com,Australia,New York,Consumer,2021-07-21,ITEM-0009641,PROD-0108,5,155.22,0.2,620.88,Desks Model 928,Furniture,Desks,82.66,155.22,207.58000000000004,0.3343319159902075,4
ORD-005173,CUST-03042,2023-03-29,Second Class,South,2023-04-02,FirstName_3041,LastName_3041,user3041@example.com,Australia,New York,Consumer,2021-07-21,ITEM-0009642,PROD-0058,6,297.96,0.0,1787.76,Accessories Model 136,Electronics,Accessories,151.38,297.96,879.48,0.4919452275473218,4
ORD-005174,CUST-00807,2022-12-15,Standard Class,South,2022-12-17,FirstName_806,LastName_806,user806@example.com,Australia,Berlin,Consumer,2020-08-18,ITEM-0009643,PROD-0035,2,706.27,0.15,1200.66,Smartphones Model 417,Electronics,Smartphones,496.68,706.27,207.30000000000007,0.17265503972814955,2
ORD-005175,CUST-01034,2023-04-22,Same Day,North,2023-04-28,FirstName_1033,LastName_1033,user1033@example.com,United States,Los Angeles,Consumer,2021-09-28,ITEM-0009644,PROD-0041,6,394.03,0.05,2245.97,Tablets Model 218,Electronics,Tablets,203.14,394.03,1027.1299999999999,0.4573213355476698,6
ORD-005176,CUST-03274,2021-04-11,Standard Class,South,2021-04-14,FirstName_3273,LastName_3273,user3273@example.com,Canada,Toronto,Consumer,2021-02-14,ITEM-0009645,PROD-0177,1,76.63,0.05,72.8,Binders Model 294,Office Supplies,Binders,52.31,76.63,20.489999999999995,0.2814560439560439,3
ORD-005176,CUST-03274,2021-04-11,Standard Class,South,2021-04-14,FirstName_3273,LastName_3273,user3273@example.com,Canada,Toronto,Consumer,2021-02-14,ITEM-0009646,PROD-0180,3,245.04,0.0,735.12,Binders Model 685,Office Supplies,Binders,197.66,245.04,142.14,0.1933561867450212,3
ORD-005176,CUST-03274,2021-04-11,Standard Class,South,2021-04-14,FirstName_3273,LastName_3273,user3273@example.com,Canada,Toronto,Consumer,2021-02-14,ITEM-0009647,PROD-0063,6,781.32,0.0,4687.92,Accessories Model 283,Electronics,Accessories,406.61,781.32,2248.26,0.4795858291097118,3
ORD-005177,CUST-03988,2022-04-09,Standard Class,Central,2022-04-14,FirstName_3987,LastName_3987,user3987@example.com,Canada,London,Consumer,2022-02-18,ITEM-0009648,PROD-0136,3,1240.2,0.15,3162.51,Paper Model 604,Office Supplies,Paper,670.99,1240.2,1149.5400000000002,0.36348975971617487,5
ORD-005178,CUST-03334,2022-05-23,First Class,North,2022-05-25,FirstName_3333,LastName_3333,user3333@example.com,United States,Los Angeles,Consumer,2022-05-12,ITEM-0009649,PROD-0179,9,754.83,0.0,6793.47,Binders Model 404,Office Supplies,Binders,436.7,754.83,2863.1700000000005,0.42145913649431005,2
ORD-005179,CUST-02741,2021-09-04,Standard Class,South,2021-09-09,FirstName_2740,LastName_2740,user2740@example.com,United States,Los Angeles,Home Office,2020-05-04,ITEM-0009650,PROD-0076,6,857.61,0.2,4116.53,Chairs Model 310,Furniture,Chairs,593.09,857.61,557.9899999999998,0.13554862954964492,5
ORD-005180,CUST-04526,2021-03-27,Standard Class,Central,2021-03-30,FirstName_4525,LastName_4525,user4525@example.com,Canada,New York,Home Office,2022-07-25,ITEM-0009651,PROD-0191,5,277.55,0.0,1387.75,Storage Model 870,Office Supplies,Storage,222.16,277.55,276.95000000000005,0.19956764546928485,3
ORD-005181,CUST-04902,2022-07-26,Same Day,East,2022-07-27,FirstName_4901,LastName_4901,user4901@example.com,Canada,Los Angeles,Corporate,2020-10-11,ITEM-0009652,PROD-0006,7,242.68,0.05,1613.82,Laptops Model 925,Electronics,Laptops,190.87,242.68,277.7299999999998,0.17209478132629402,1
ORD-005181,CUST-04902,2022-07-26,Same Day,East,2022-07-27,FirstName_4901,LastName_4901,user4901@example.com,Canada,Los Angeles,Corporate,2020-10-11,ITEM-0009653,PROD-0143,2,223.45,0.0,446.9,Paper Model 245,Office Supplies,Paper,126.69,223.45,193.51999999999998,0.4330275229357798,1
ORD-005182,CUST-01697,2023-02-11,Standard Class,East,2023-02-14,FirstName_1696,LastName_1696,user1696@example.com,United States,Sydney,Home Office,2020-05-29,ITEM-0009654,PROD-0122,4,758.35,0.0,3033.4,Bookcases Model 614,Furniture,Bookcases,392.9,758.35,1461.8000000000002,0.4819014966704029,3
ORD-005182,CUST-01697,2023-02-11,Standard Class,East,2023-02-14,FirstName_1696,LastName_1696,user1696@example.com,United States,Sydney,Home Office,2020-05-29,ITEM-0009655,PROD-0169,1,840.72,0.0,840.72,Binders Model 562,Office Supplies,Binders,609.01,840.72,231.71000000000004,0.27560900180797415,3
ORD-005183,CUST-03651,2021-01-13,Standard Class,Central,2021-01-15,FirstName_3650,LastName_3650,user3650@example.com,Germany,Toronto,Consumer,2021-04-02,ITEM-0009656,PROD-0181,9,707.55,0.0,6367.95,Binders Model 155,Office Supplies,Binders,444.23,707.55,2369.8799999999997,0.3721574447035545,2
ORD-005184,CUST-02083,2022-12-11,Standard Class,South,2022-12-14,FirstName_2082,LastName_2082,user2082@example.com,Canada,London,Consumer,2021-07-15,ITEM-0009657,PROD-0140,8,1000.65,0.0,8005.2,Paper Model 233,Office Supplies,Paper,735.14,1000.65,2124.08,0.2653375306051067,3
ORD-005184,CUST-02083,2022-12-11,Standard Class,South,2022-12-14,FirstName_2082,LastName_2082,user2082@example.com,Canada,London,Consumer,2021-07-15,ITEM-0009658,PROD-0197,4,1117.0,0.0,4468.0,Storage Model 180,Office Supplies,Storage,706.51,1117.0,1641.96,0.3674932855863921,3
ORD-005185,CUST-01999,2023-01-20,First Class,South,2023-01-22,FirstName_1998,LastName_1998,user1998@example.com,United States,Sydney,Corporate,2022-03-03,ITEM-0009659,PROD-0034,1,561.33,0.0,561.33,Smartphones Model 650,Electronics,Smartphones,327.8,561.33,233.53000000000003,0.4160297864001568,2
ORD-005186,CUST-04653,2022-02-21,Standard Class,North,2022-02-24,FirstName_4652,LastName_4652,user4652@example.com,Canada,Manchester,Consumer,2021-12-21,ITEM-0009660,PROD-0025,9,646.11,0.05,5524.24,Smartphones Model 112,Electronics,Smartphones,514.09,646.11,897.4299999999994,0.16245311572270565,3
ORD-005187,CUST-01686,2023-08-31,Standard Class,South,2023-09-05,FirstName_1685,LastName_1685,user1685@example.com,Germany,Manchester,Home Office,2020-11-02,ITEM-0009661,PROD-0037,10,194.0,0.0,1940.0,Tablets Model 700,Electronics,Tablets,132.75,194.0,612.5,0.31572164948453607,5
ORD-005188,CUST-04587,2021-08-12,Standard Class,North,2021-08-18,FirstName_4586,LastName_4586,user4586@example.com,United States,New York,Corporate,2020-11-15,ITEM-0009662,PROD-0009,8,1200.74,0.0,9605.92,Laptops Model 793,Electronics,Laptops,700.85,1200.74,3999.12,0.41631827039992003,6
ORD-005189,CUST-01604,2021-05-16,Standard Class,South,2021-05-19,FirstName_1603,LastName_1603,user1603@example.com,United States,Chicago,Consumer,2022-07-24,ITEM-0009663,PROD-0092,3,576.45,0.0,1729.35,Tables Model 972,Furniture,Tables,367.01,576.45,628.3199999999999,0.3633272616879174,3
ORD-005190,CUST-04350,2022-01-03,Second Class,West,2022-01-06,FirstName_4349,LastName_4349,user4349@example.com,United Kingdom,Manchester,Corporate,2021-07-24,ITEM-0009664,PROD-0060,1,728.45,0.05,692.03,Accessories Model 354,Electronics,Accessories,528.01,728.45,164.01999999999998,0.23701284626389027,3
ORD-005191,CUST-04113,2021-10-30,Standard Class,West,2021-11-03,FirstName_4112,LastName_4112,user4112@example.com,United States,Berlin,Corporate,2022-02-21,ITEM-0009665,PROD-0195,8,511.0,0.1,3679.2,Storage Model 648,Office Supplies,Storage,315.81,511.0,1152.7199999999998,0.31330724070450094,4
ORD-005192,CUST-00261,2021-09-02,Standard Class,Central,2021-09-05,FirstName_260,LastName_260,user260@example.com,United Kingdom,Toronto,Consumer,2022-08-27,ITEM-0009666,PROD-0023,4,1154.6,0.15,3925.64,Smartphones Model 345,Electronics,Smartphones,629.2,1154.6,1408.8399999999997,0.3588816091134184,3
