customer_id,first_name,last_name,email,country,city,segment,registration_date
CUST-00974,FirstName_973,LastName_973,user973@example.com,United States,Chicago,Consumer,2022-05-10
CUST-00975,FirstName_974,LastName_974,user974@example.com,United States,Melbourne,Consumer,2021-04-23
CUST-00976,FirstName_975,LastName_975,user975@example.com,United States,London,Consumer,2022-07-30
CUST-00977,FirstName_976,LastName_976,user976@example.com,Canada,Berlin,Consumer,2020-05-10
CUST-00978,FirstName_977,LastName_977,user977@example.com,United States,Los Angeles,Consumer,2021-09-29
CUST-00979,FirstName_978,LastName_978,user978@example.com,Canada,London,Corporate,2021-06-30
CUST-00980,FirstName_979,LastName_979,user979@example.com,Canada,Munich,Home Office,2020-01-28
CUST-00981,FirstName_980,LastName_980,user980@example.com,United States,London,Corporate,2022-07-17
CUST-00982,FirstName_981,LastName_981,user981@example.com,Germany,Sydney,Corporate,2021-02-07
CUST-00983,FirstName_982,LastName_982,user982@example.com,United States,Los Angeles,Consumer,2021-08-29
CUST-00984,FirstName_983,LastName_983,user983@example.com,United States,Berlin,Consumer,2021-07-31
CUST-00985,FirstName_984,LastName_984,user984@example.com,United Kingdom,Chicago,Consumer,2021-11-09
CUST-00986,FirstName_985,LastName_985,user985@example.com,Canada,Chicago,Corporate,2020-01-28
CUST-00987,FirstName_986,LastName_986,user986@example.com,United Kingdom,London,Consumer,2020-03-26
CUST-00988,FirstName_987,LastName_987,user987@example.com,Canada,Sydney,Consumer,2021-10-20
CUST-00989,FirstName_988,LastName_988,user988@example.com,United States,New York,Corporate,2021-03-14
CUST-00990,FirstName_989,LastName_989,user989@example.com,Germany,Melbourne,Consumer,2020-05-18
CUST-00991,FirstName_990,LastName_990,user990@example.com,Germany,Melbourne,Home Office,2022-06-06
CUST-00992,FirstName_991,LastName_991,user991@example.com,United Kingdom,Melbourne,Corporate,2021-04-17
CUST-00993,FirstName_992,LastName_992,user992@example.com,United States,New York,Consumer,2020-07-05
CUST-00994,FirstName_993,LastName_993,user993@example.com,Canada,Sydney,Consumer,2020-02-21
CUST-00995,FirstName_994,LastName_994,user994@example.com,United States,Melbourne,Corporate,2020-09-23
CUST-00996,FirstName_995,LastName_995,user995@example.com,United States,Munich,Consumer,2021-01-23
CUST-00997,FirstName_996,LastName_996,user996@example.com,Australia,New York,Consumer,2020-12-01
CUST-00998,FirstName_997,LastName_997,user997@example.com,United States,New York,Consumer,2020-08-04
CUST-00999,FirstName_998,LastName_998,user998@example.com,Australia,Berlin,Home Office,2021-04-10
CUST-01000,FirstName_999,LastName_999,user999@example.com,Canada,Berlin,Consumer,2020-11-30
CUST-01001,FirstName_1000,LastName_1000,user1000@example.com,United States,Los Angeles,Home Office,2020-12-11
CUST-01002,FirstName_1001,LastName_1001,user1001@example.com,Canada,Munich,Corporate,2022-02-18
CUST-01003,FirstName_1002,LastName_1002,user1002@example.com,Germany,Munich,Consumer,2022-06-19
CUST-01004,FirstName_1003,LastName_1003,user1003@example.com,United Kingdom,Los Angeles,Corporate,2021-01-23
CUST-01005,FirstName_1004,LastName_1004,user1004@example.com,Germany,Munich,Consumer,2020-10-11
CUST-01006,FirstName_1005,LastName_1005,user1005@example.com,United Kingdom,Toronto,Consumer,2022-02-09
CUST-01007,FirstName_1006,LastName_1006,user1006@example.com,United Kingdom,Manchester,Corporate,2022-09-01
CUST-01008,FirstName_1007,LastName_1007,user1007@example.com,Germany,Melbourne,Corporate,2022-05-01
CUST-01009,FirstName_1008,LastName_1008,user1008@example.com,United States,Berlin,Consumer,2021-03-07
CUST-01010,FirstName_1009,LastName_1009,user1009@example.com,Canada,Los Angeles,Home Office,2020-09-15
CUST-01011,FirstName_1010,LastName_1010,user1010@example.com,United States,Los Angeles,Corporate,2022-05-04
CUST-01012,FirstName_1011,LastName_1011,user1011@example.com,Australia,Munich,Home Office,2020-03-24
CUST-01013,FirstName_1012,LastName_1012,user1012@example.com,Australia,New York,Consumer,2021-04-26
CUST-01014,FirstName_1013,LastName_1013,user1013@example.com,United States,Chicago,Home Office,2020-01-20
CUST-01015,FirstName_1014,LastName_1014,user1014@example.com,United Kingdom,London,Consumer,2022-02-06
CUST-01016,FirstName_1015,LastName_1015,user1015@example.com,Australia,London,Consumer,2021-07-06
CUST-01017,FirstName_1016,LastName_1016,user1016@example.com,United States,Los Angeles,Corporate,2020-02-23
CUST-01018,FirstName_1017,LastName_1017,user1017@example.com,Canada,Melbourne,Corporate,2022-09-01
CUST-01019,FirstName_1018,LastName_1018,user1018@example.com,Australia,Toronto,Consumer,2020-12-24
CUST-01020,FirstName_1019,LastName_1019,user1019@example.com,United States,Melbourne,Consumer,2020-08-17
CUST-01021,FirstName_1020,LastName_1020,user1020@example.com,United Kingdom,Los Angeles,Consumer,2021-10-27
CUST-01022,FirstName_1021,LastName_1021,user1021@example.com,United States,Melbourne,Corporate,2020-03-11
CUST-01023,FirstName_1022,LastName_1022,user1022@example.com,Australia,Berlin,Consumer,2022-03-10
CUST-01024,FirstName_1023,LastName_1023,user1023@example.com,Australia,Melbourne,Consumer,2022-09-07
CUST-01025,FirstName_1024,LastName_1024,user1024@example.com,Australia,Munich,Consumer,2021-10-29
CUST-01026,FirstName_1025,LastName_1025,user1025@example.com,Canada,Munich,Home Office,2020-02-11
CUST-01027,FirstName_1026,LastName_1026,user1026@example.com,Germany,Toronto,Corporate,2022-02-11
CUST-01028,FirstName_1027,LastName_1027,user1027@example.com,Germany,Berlin,Corporate,2020-02-01
CUST-01029,FirstName_1028,LastName_1028,user1028@example.com,United States,Chicago,Home Office,2022-08-30
CUST-01030,FirstName_1029,LastName_1029,user1029@example.com,Germany,New York,Consumer,2020-09-10
CUST-01031,FirstName_1030,LastName_1030,user1030@example.com,United States,Berlin,Consumer,2020-07-23
CUST-01032,FirstName_1031,LastName_1031,user1031@example.com,Canada,Sydney,Consumer,2022-05-09
CUST-01033,FirstName_1032,LastName_1032,user1032@example.com,United States,Manchester,Corporate,2020-01-21
CUST-01034,FirstName_1033,LastName_1033,user1033@example.com,United States,Los Angeles,Consumer,2021-09-28
CUST-01035,FirstName_1034,LastName_1034,user1034@example.com,United States,Sydney,Consumer,2020-06-05
CUST-01036,FirstName_1035,LastName_1035,user1035@example.com,United Kingdom,Toronto,Consumer,2020-09-01
CUST-01037,FirstName_1036,LastName_1036,user1036@example.com,United States,Sydney,Consumer,2020-05-09
CUST-01038,FirstName_1037,LastName_1037,user1037@example.com,United Kingdom,Munich,Consumer,2021-04-29
CUST-01039,FirstName_1038,LastName_1038,user1038@example.com,United States,Melbourne,Home Office,2021-11-16
CUST-01040,FirstName_1039,LastName_1039,user1039@example.com,United States,New York,Corporate,2020-04-27
CUST-01041,FirstName_1040,LastName_1040,user1040@example.com,Canada,London,Home Office,2021-07-31
CUST-01042,FirstName_1041,LastName_1041,user1041@example.com,Germany,Los Angeles,Home Office,2022-08-28
CUST-01043,FirstName_1042,LastName_1042,user1042@example.com,United States,London,Consumer,2020-08-11
CUST-01044,FirstName_1043,LastName_1043,user1043@example.com,United Kingdom,Melbourne,Consumer,2021-04-21
CUST-01045,FirstName_1044,LastName_1044,user1044@example.com,Germany,Munich,Corporate,2021-12-17
CUST-01046,FirstName_1045,LastName_1045,user1045@example.com,United Kingdom,Munich,Home Office,2020-09-19
CUST-01047,FirstName_1046,LastName_1046,user1046@example.com,United States,Melbourne,Consumer,2022-02-24
CUST-01048,FirstName_1047,LastName_1047,user1047@example.com,United States,Los Angeles,Home Office,2021-01-12
CUST-01049,FirstName_1048,LastName_1048,user1048@example.com,Germany,London,Consumer,2020-06-20
CUST-01050,FirstName_1049,LastName_1049,user1049@example.com,United States,Berlin,Consumer,2021-09-12
CUST-01051,FirstName_1050,LastName_1050,user1050@example.com,Germany,Munich,Corporate,2021-09-13
CUST-01052,FirstName_1051,LastName_1051,user1051@example.com,Canada,London,Consumer,2022-09-13
CUST-01053,FirstName_1052,LastName_1052,user1052@example.com,Australia,Chicago,Consumer,2022-02-04
CUST-01054,FirstName_1053,LastName_1053,user1053@example.com,Germany,London,Consumer,2022-01-05
CUST-01055,FirstName_1054,LastName_1054,user1054@example.com,Australia,Chicago,Consumer,2020-04-27
CUST-01056,FirstName_1055,LastName_1055,user1055@example.com,United States,Chicago,Corporate,2022-03-07
CUST-01057,FirstName_1056,LastName_1056,user1056@example.com,Germany,Munich,Home Office,2022-04-18
CUST-01058,FirstName_1057,LastName_1057,user1057@example.com,Canada,Los Angeles,Home Office,2020-06-16
CUST-01059,FirstName_1058,LastName_1058,user1058@example.com,Canada,Toronto,Corporate,2022-09-14
CUST-01060,FirstName_1059,LastName_1059,user1059@example.com,United Kingdom,Munich,Consumer,2020-11-14
CUST-01061,FirstName_1060,LastName_1060,user1060@example.com,Germany,Los Angeles,Consumer,2020-04-20
CUST-01062,FirstName_1061,LastName_1061,user1061@example.com,Australia,Los Angeles,Consumer,2021-08-15
CUST-01063,FirstName_1062,LastName_1062,user1062@example.com,Germany,Sydney,Consumer,2020-01-27
CUST-01064,FirstName_1063,LastName_1063,user1063@example.com,Canada,Melbourne,Consumer,2022-08-09
CUST-01065,FirstName_1064,LastName_1064,user1064@example.com,Canada,Melbourne,Corporate,2020-11-15
CUST-01066,FirstName_1065,LastName_1065,user1065@example.com,United Kingdom,Melbourne,Home Office,2021-08-12
CUST-01067,FirstName_1066,LastName_1066,user1066@example.com,United States,Manchester,Consumer,2021-11-24
CUST-01068,FirstName_1067,LastName_1067,user1067@example.com,United States,Munich,Corporate,2022-07-18
CUST-01069,FirstName_1068,LastName_1068,user1068@example.com,United States,Los Angeles,Consumer,2022-09-08
CUST-01070,FirstName_1069,LastName_1069,user1069@example.com,United States,Sydney,Corporate,2021-01-19
CUST-01071,FirstName_1070,LastName_1070,user1070@example.com,United States,Chicago,Corporate,2021-02-10
CUST-01072,FirstName_1071,LastName_1071,user1071@example.com,United States,Toronto,Consumer,2022-08-22
CUST-01073,FirstName_1072,LastName_1072,user1072@example.com,United States,Toronto,Consumer,2022-01-02
CUST-01074,FirstName_1073,LastName_1073,user1073@example.com,United States,Chicago,Home Office,2020-07-22
CUST-01075,FirstName_1074,LastName_1074,user1074@example.com,Australia,London,Corporate,2020-03-18
CUST-01076,FirstName_1075,LastName_1075,user1075@example.com,Canada,London,Home Office,2021-08-29
CUST-01077,FirstName_1076,LastName_1076,user1076@example.com,United States,Melbourne,Corporate,2021-12-08
CUST-01078,FirstName_1077,LastName_1077,user1077@example.com,United Kingdom,Munich,Home Office,2022-04-30
CUST-01079,FirstName_1078,LastName_1078,user1078@example.com,United States,Manchester,Consumer,2021-10-04
CUST-01080,FirstName_1079,LastName_1079,user1079@example.com,Australia,Sydney,Consumer,2020-09-05
CUST-01081,FirstName_1080,LastName_1080,user1080@example.com,Germany,Toronto,Consumer,2020-04-14
CUST-01082,FirstName_1081,LastName_1081,user1081@example.com,United States,Melbourne,Consumer,2021-12-14
CUST-01083,FirstName_1082,LastName_1082,user1082@example.com,Canada,New York,Consumer,2022-03-02
CUST-01084,FirstName_1083,LastName_1083,user1083@example.com,Germany,Melbourne,Corporate,2020-11-04
CUST-01085,FirstName_1084,LastName_1084,user1084@example.com,Australia,New York,Consumer,2022-05-20
CUST-01086,FirstName_1085,LastName_1085,user1085@example.com,Canada,Berlin,Consumer,2021-12-01
CUST-01087,FirstName_1086,LastName_1086,user1086@example.com,United Kingdom,Los Angeles,Home Office,2021-09-06
CUST-01088,FirstName_1087,LastName_1087,user1087@example.com,United States,Chicago,Consumer,2022-04-04
CUST-01089,FirstName_1088,LastName_1088,user1088@example.com,Australia,Los Angeles,Consumer,2020-05-03
CUST-01090,FirstName_1089,LastName_1089,user1089@example.com,United States,Melbourne,Corporate,2022-03-26
CUST-01091,FirstName_1090,LastName_1090,user1090@example.com,Australia,Los Angeles,Corporate,2021-08-02
CUST-01092,FirstName_1091,LastName_1091,user1091@example.com,United Kingdom,Sydney,Consumer,2022-03-12
CUST-01093,FirstName_1092,LastName_1092,user1092@example.com,United Kingdom,Berlin,Consumer,2020-02-12
CUST-01094,FirstName_1093,LastName_1093,user1093@example.com,Canada,Manchester,Corporate,2020-12-21
CUST-01095,FirstName_1094,LastName_1094,user1094@example.com,United States,Berlin,Consumer,2021-06-29
CUST-01096,FirstName_1095,LastName_1095,user1095@example.com,United States,Toronto,Consumer,2021-03-14
CUST-01097,FirstName_1096,LastName_1096,user1096@example.com,United States,Sydney,Corporate,2021-11-08
CUST-01098,FirstName_1097,LastName_1097,user1097@example.com,United States,Los Angeles,Consumer,2021-01-14
CUST-01099,FirstName_1098,LastName_1098,user1098@example.com,Germany,Manchester,Consumer,2020-03-11
CUST-01100,FirstName_1099,LastName_1099,user1099@example.com,United States,Los Angeles,Consumer,2021-06-02
CUST-01101,FirstName_1100,LastName_1100,user1100@example.com,United States,Munich,Home Office,2021-10-25
CUST-01102,FirstName_1101,LastName_1101,user1101@example.com,Australia,Munich,Home Office,2020-12-15
CUST-01103,FirstName_1102,LastName_1102,user1102@example.com,Germany,London,Consumer,2020-01-13
CUST-01104,FirstName_1103,LastName_1103,user1103@example.com,Australia,Berlin,Consumer,2022-05-19
CUST-01105,FirstName_1104,LastName_1104,user1104@example.com,Australia,Manchester,Consumer,2021-03-06
CUST-01106,FirstName_1105,LastName_1105,user1105@example.com,United States,Munich,Consumer,2022-04-22
CUST-01107,FirstName_1106,LastName_1106,user1106@example.com,United States,London,Consumer,2021-05-16
CUST-01108,FirstName_1107,LastName_1107,user1107@example.com,Germany,Sydney,Corporate,2020-04-18
CUST-01109,FirstName_1108,LastName_1108,user1108@example.com,United Kingdom,Manchester,Consumer,2021-03-19
CUST-01110,FirstName_1109,LastName_1109,user1109@example.com,United States,London,Consumer,2022-09-10
CUST-01111,FirstName_1110,LastName_1110,user1110@example.com,Germany,Chicago,Consumer,2021-01-05
CUST-01112,FirstName_1111,LastName_1111,user1111@example.com,United States,Manchester,Consumer,2021-10-12
CUST-01113,FirstName_1112,LastName_1112,user1112@example.com,United States,Melbourne,Consumer,2022-07-01
CUST-01114,FirstName_1113,LastName_1113,user1113@example.com,Canada,London,Consumer,2022-04-28
CUST-01115,FirstName_1114,LastName_1114,user1114@example.com,Canada,Los Angeles,Corporate,2021-04-15
CUST-01116,FirstName_1115,LastName_1115,user1115@example.com,Canada,Melbourne,Corporate,2021-12-25
CUST-01117,FirstName_1116,LastName_1116,user1116@example.com,United States,Chicago,Consumer,2020-06-05
CUST-01118,FirstName_1117,LastName_1117,user1117@example.com,Germany,Munich,Consumer,2021-03-21
CUST-01119,FirstName_1118,LastName_1118,user1118@example.com,United States,New York,Consumer,2020-06-29
CUST-01120,FirstName_1119,LastName_1119,user1119@example.com,United States,London,Consumer,2022-01-21
CUST-01121,FirstName_1120,LastName_1120,user1120@example.com,Germany,Sydney,Corporate,2021-06-18
CUST-01122,FirstName_1121,LastName_1121,user1121@example.com,Australia,London,Consumer,2022-09-15
CUST-01123,FirstName_1122,LastName_1122,user1122@example.com,Germany,New York,Corporate,2021-10-28
CUST-01124,FirstName_1123,LastName_1123,user1123@example.com,Germany,Chicago,Corporate,2020-10-03
CUST-01125,FirstName_1124,LastName_1124,user1124@example.com,United Kingdom,Chicago,Home Office,2021-09-22
CUST-01126,FirstName_1125,LastName_1125,user1125@example.com,Canada,Melbourne,Home Office,2022-04-07
CUST-01127,FirstName_1126,LastName_1126,user1126@example.com,United States,Manchester,Consumer,2022-07-30
CUST-01128,FirstName_1127,LastName_1127,user1127@example.com,Canada,Sydney,Home Office,2021-07-05
CUST-01129,FirstName_1128,LastName_1128,user1128@example.com,United States,Melbourne,Corporate,2022-03-04
CUST-01130,FirstName_1129,LastName_1129,user1129@example.com,United States,Sydney,Corporate,2021-05-10
CUST-01131,FirstName_1130,LastName_1130,user1130@example.com,United Kingdom,Sydney,Consumer,2021-04-21
CUST-01132,FirstName_1131,LastName_1131,user1131@example.com,Canada,New York,Home Office,2021-03-22
CUST-01133,FirstName_1132,LastName_1132,user1132@example.com,United States,Melbourne,Consumer,2022-04-25
CUST-01134,FirstName_1133,LastName_1133,user1133@example.com,United States,Sydney,Corporate,2022-01-18
CUST-01135,FirstName_1134,LastName_1134,user1134@example.com,United Kingdom,Toronto,Consumer,2021-08-29
CUST-01136,FirstName_1135,LastName_1135,user1135@example.com,United States,New York,Corporate,2020-10-01
CUST-01137,FirstName_1136,LastName_1136,user1136@example.com,Germany,Chicago,Consumer,2020-11-26
CUST-01138,FirstName_1137,LastName_1137,user1137@example.com,Canada,New York,Consumer,2022-05-22
CUST-01139,FirstName_1138,LastName_1138,user1138@example.com,Canada,Los Angeles,Consumer,2020-09-08
CUST-01140,FirstName_1139,LastName_1139,user1139@example.com,Canada,Los Angeles,Consumer,2022-04-30
CUST-01141,FirstName_1140,LastName_1140,user1140@example.com,Germany,Sydney,Consumer,2022-08-15
CUST-01142,FirstName_1141,LastName_1141,user1141@example.com,United States,Melbourne,Consumer,2020-03-29
CUST-01143,FirstName_1142,LastName_1142,user1142@example.com,United Kingdom,Chicago,Corporate,2020-10-12
CUST-01144,FirstName_1143,LastName_1143,user1143@example.com,Canada,New York,Corporate,2022-06-21
CUST-01145,FirstName_1144,LastName_1144,user1144@example.com,United States,Melbourne,Corporate,2021-04-06
CUST-01146,FirstName_1145,LastName_1145,user1145@example.com,Germany,New York,Consumer,2020-09-06
CUST-01147,FirstName_1146,LastName_1146,user1146@example.com,Germany,New York,Consumer,2022-02-07
CUST-01148,FirstName_1147,LastName_1147,user1147@example.com,United Kingdom,Toronto,Consumer,2021-04-20
CUST-01149,FirstName_1148,LastName_1148,user1148@example.com,Germany,Los Angeles,Home Office,2021-08-06
CUST-01150,FirstName_1149,LastName_1149,user1149@example.com,Germany,New York,Home Office,2021-09-16
CUST-01151,FirstName_1150,LastName_1150,user1150@example.com,United Kingdom,Toronto,Consumer,2021-11-15
CUST-01152,FirstName_1151,LastName_1151,user1151@example.com,Germany,Los Angeles,Consumer,2021-01-23
CUST-01153,FirstName_1152,LastName_1152,user1152@example.com,United Kingdom,Toronto,Home Office,2020-12-10
CUST-01154,FirstName_1153,LastName_1153,user1153@example.com,United Kingdom,Melbourne,Home Office,2020-01-30
CUST-01155,FirstName_1154,LastName_1154,user1154@example.com,United Kingdom,Manchester,Home Office,2021-05-21
CUST-01156,FirstName_1155,LastName_1155,user1155@example.com,Germany,Los Angeles,Corporate,2022-05-21
CUST-01157,FirstName_1156,LastName_1156,user1156@example.com,United States,Munich,Consumer,2020-11-28
CUST-01158,FirstName_1157,LastName_1157,user1157@example.com,Germany,Manchester,Consumer,2020-07-05
CUST-01159,FirstName_1158,LastName_1158,user1158@example.com,Germany,Melbourne,Consumer,2021-05-14
CUST-01160,FirstName_1159,LastName_1159,user1159@example.com,United States,New York,Consumer,2020-08-05
CUST-01161,FirstName_1160,LastName_1160,user1160@example.com,Germany,Chicago,Consumer,2020-12-29
CUST-01162,FirstName_1161,LastName_1161,user1161@example.com,United States,Melbourne,Consumer,2022-03-27
CUST-01163,FirstName_1162,LastName_1162,user1162@example.com,United States,Toronto,Consumer,2020-09-21
CUST-01164,FirstName_1163,LastName_1163,user1163@example.com,United Kingdom,Toronto,Consumer,2020-12-14
CUST-01165,FirstName_1164,LastName_1164,user1164@example.com,United States,Toronto,Consumer,2020-10-13
CUST-01166,FirstName_1165,LastName_1165,user1165@example.com,Germany,Toronto,Consumer,2022-06-20
CUST-01167,FirstName_1166,LastName_1166,user1166@example.com,Germany,Melbourne,Consumer,2021-09-02
CUST-01168,FirstName_1167,LastName_1167,user1167@example.com,Canada,Chicago,Corporate,2021-12-19
CUST-01169,FirstName_1168,LastName_1168,user1168@example.com,United States,London,Corporate,2022-06-20
CUST-01170,FirstName_1169,LastName_1169,user1169@example.com,United States,Toronto,Consumer,2020-10-09
CUST-01171,FirstName_1170,LastName_1170,user1170@example.com,United Kingdom,London,Consumer,2021-07-23
CUST-01172,FirstName_1171,LastName_1171,user1171@example.com,Australia,Chicago,Consumer,2020-01-11
CUST-01173,FirstName_1172,LastName_1172,user1172@example.com,United Kingdom,Chicago,Corporate,2021-06-13
CUST-01174,FirstName_1173,LastName_1173,user1173@example.com,United States,Manchester,Consumer,2022-08-28
CUST-01175,FirstName_1174,LastName_1174,user1174@example.com,United Kingdom,Los Angeles,Consumer,2020-07-14
CUST-01176,FirstName_1175,LastName_1175,user1175@example.com,Canada,Munich,Home Office,2020-03-28
CUST-01177,FirstName_1176,LastName_1176,user1176@example.com,Germany,Sydney,Consumer,2020-09-04
CUST-01178,FirstName_1177,LastName_1177,user1177@example.com,United States,Munich,Consumer,2022-01-07
CUST-01179,FirstName_1178,LastName_1178,user1178@example.com,Germany,Melbourne,Consumer,2021-02-20
CUST-01180,FirstName_1179,LastName_1179,user1179@example.com,Canada,Sydney,Consumer,2021-05-15
CUST-01181,FirstName_1180,LastName_1180,user1180@example.com,Australia,Chicago,Consumer,2021-07-22
CUST-01182,FirstName_1181,LastName_1181,user1181@example.com,United States,Munich,Home Office,2022-02-15
CUST-01183,FirstName_1182,LastName_1182,user1182@example.com,United Kingdom,Berlin,Consumer,2020-09-03
CUST-01184,FirstName_1183,LastName_1183,user1183@example.com,Australia,Los Angeles,Corporate,2021-12-08
CUST-01185,FirstName_1184,LastName_1184,user1184@example.com,United States,Munich,Consumer,2021-05-02
CUST-01186,FirstName_1185,LastName_1185,user1185@example.com,Australia,Los Angeles,Consumer,2021-10-23
CUST-01187,FirstName_1186,LastName_1186,user1186@example.com,United Kingdom,London,Consumer,2021-12-29
CUST-01188,FirstName_1187,LastName_1187,user1187@example.com,United States,Melbourne,Consumer,2021-05-17
CUST-01189,FirstName_1188,LastName_1188,user1188@example.com,United States,Los Angeles,Consumer,2021-04-03
CUST-01190,FirstName_1189,LastName_1189,user1189@example.com,United Kingdom,London,Consumer,2022-03-22
CUST-01191,FirstName_1190,LastName_1190,user1190@example.com,United States,Toronto,Home Office,2020-01-18
CUST-01192,FirstName_1191,LastName_1191,user1191@example.com,Canada,London,Consumer,2020-04-05
CUST-01193,FirstName_1192,LastName_1192,user1192@example.com,United States,Melbourne,Consumer,2020-10-28
CUST-01194,FirstName_1193,LastName_1193,user1193@example.com,United Kingdom,Manchester,Consumer,2020-08-14
CUST-01195,FirstName_1194,LastName_1194,user1194@example.com,United States,Toronto,Consumer,2021-02-18
CUST-01196,FirstName_1195,LastName_1195,user1195@example.com,Germany,Chicago,Consumer,2021-12-09
CUST-01197,FirstName_1196,LastName_1196,user1196@example.com,Australia,New York,Consumer,2020-09-06
CUST-01198,FirstName_1197,LastName_1197,user1197@example.com,Australia,London,Consumer,2020-11-09
CUST-01199,FirstName_1198,LastName_1198,user1198@example.com,United Kingdom,London,Consumer,2021-11-10
CUST-01200,FirstName_1199,LastName_1199,user1199@example.com,United States,Los Angeles,Corporate,2021-08-18
CUST-01201,FirstName_1200,LastName_1200,user1200@example.com,Germany,Chicago,Consumer,2021-01-12
CUST-01202,FirstName_1201,LastName_1201,user1201@example.com,United States,Munich,Consumer,2021-04-29
CUST-01203,FirstName_1202,LastName_1202,user1202@example.com,United States,Berlin,Corporate,2021-07-20
CUST-01204,FirstName_1203,LastName_1203,user1203@example.com,United States,Sydney,Home Office,2021-06-27
CUST-01205,FirstName_1204,LastName_1204,user1204@example.com,Canada,London,Corporate,2020-12-18
CUST-01206,FirstName_1205,LastName_1205,user1205@example.com,Germany,Munich,Consumer,2021-03-11
CUST-01207,FirstName_1206,LastName_1206,user1206@example.com,United Kingdom,Berlin,Corporate,2022-02-02
CUST-01208,FirstName_1207,LastName_1207,user1207@example.com,Canada,Sydney,Consumer,2021-07-17
CUST-01209,FirstName_1208,LastName_1208,user1208@example.com,United States,New York,Consumer,2020-12-04
CUST-01210,FirstName_1209,LastName_1209,user1209@example.com,Australia,Los Angeles,Home Office,2020-12-26
CUST-01211,FirstName_1210,LastName_1210,user1210@example.com,Canada,Munich,Consumer,2021-12-20
CUST-01212,FirstName_1211,LastName_1211,user1211@example.com,Canada,Los Angeles,Home Office,2021-04-09
CUST-01213,FirstName_1212,LastName_1212,user1212@example.com,United States,Sydney,Corporate,2020-10-04
CUST-01214,FirstName_1213,LastName_1213,user1213@example.com,Germany,Manchester,Corporate,2020-11-09
CUST-01215,FirstName_1214,LastName_1214,user1214@example.com,United Kingdom,London,Corporate,2020-09-14
CUST-01216,FirstName_1215,LastName_1215,user1215@example.com,United States,Toronto,Consumer,2020-08-24
CUST-01217,FirstName_1216,LastName_1216,user1216@example.com,United States,Berlin,Consumer,2020-05-03
CUST-01218,FirstName_1217,LastName_1217,user1217@example.com,United Kingdom,Chicago,Home Office,2022-01-08
CUST-01219,FirstName_1218,LastName_1218,user1218@example.com,United Kingdom,Melbourne,Corporate,2020-07-16
CUST-01220,FirstName_1219,LastName_1219,user1219@example.com,United States,London,Home Office,2020-11-19
CUST-01221,FirstName_1220,LastName_1220,user1220@example.com,Australia,Toronto,Home Office,2020-05-02
CUST-01222,FirstName_1221,LastName_1221,user1221@example.com,United States,Melbourne,Home Office,2022-01-30
CUST-01223,FirstName_1222,LastName_1222,user1222@example.com,Canada,Munich,Corporate,2021-07-02
CUST-01224,FirstName_1223,LastName_1223,user1223@example.com,Australia,Melbourne,Consumer,2022-08-31
CUST-01225,FirstName_1224,LastName_1224,user1224@example.com,Canada,New York,Consumer,2022-02-19
CUST-01226,FirstName_1225,LastName_1225,user1225@example.com,United Kingdom,London,Corporate,2021-12-07
CUST-01227,FirstName_1226,LastName_1226,user1226@example.com,United States,Los Angeles,Consumer,2020-07-08
CUST-01228,FirstName_1227,LastName_1227,user1227@example.com,United States,Manchester,Consumer,2020-07-15
CUST-01229,FirstName_1228,LastName_1228,user1228@example.com,Australia,Chicago,Consumer,2020-08-09
CUST-01230,FirstName_1229,LastName_1229,user1229@example.com,Canada,Los Angeles,Home Office,2022-01-26
CUST-01231,FirstName_1230,LastName_1230,user1230@example.com,Germany,Toronto,Home Office,2021-05-10
CUST-01232,FirstName_1231,LastName_1231,user1231@example.com,United States,London,Corporate,2020-10-10
CUST-01233,FirstName_1232,LastName_1232,user1232@example.com,United States,Manchester,Consumer,2022-01-11
CUST-01234,FirstName_1233,LastName_1233,user1233@example.com,United States,Melbourne,Corporate,2021-08-26
CUST-01235,FirstName_1234,LastName_1234,user1234@example.com,United Kingdom,London,Corporate,2022-09-27
CUST-01236,FirstName_1235,LastName_1235,user1235@example.com,United States,Melbourne,Consumer,2022-02-17
CUST-01237,FirstName_1236,LastName_1236,user1236@example.com,Germany,Munich,Consumer,2021-06-21
CUST-01238,FirstName_1237,LastName_1237,user1237@example.com,Canada,New York,Consumer,2021-09-03
CUST-01239,FirstName_1238,LastName_1238,user1238@example.com,Australia,Sydney,Consumer,2020-10-16
CUST-01240,FirstName_1239,LastName_1239,user1239@example.com,United States,London,Corporate,2020-04-12
CUST-01241,FirstName_1240,LastName_1240,user1240@example.com,Germany,Toronto,Consumer,2022-05-02
CUST-01242,FirstName_1241,LastName_1241,user1241@example.com,Germany,Melbourne,Home Office,2020-07-17
CUST-01243,FirstName_1242,LastName_1242,user1242@example.com,Germany,Los Angeles,Consumer,2020-10-30
CUST-01244,FirstName_1243,LastName_1243,user1243@example.com,Germany,Munich,Consumer,2020-08-20
CUST-01245,FirstName_1244,LastName_1244,user1244@example.com,Germany,Toronto,Consumer,2021-01-04
CUST-01246,FirstName_1245,LastName_1245,user1245@example.com,United Kingdom,Chicago,Consumer,2020-07-02
CUST-01247,FirstName_1246,LastName_1246,user1246@example.com,United States,Sydney,Consumer,2020-11-05
CUST-01248,FirstName_1247,LastName_1247,user1247@example.com,United States,Munich,Consumer,2020-01-15
CUST-01249,FirstName_1248,LastName_1248,user1248@example.com,Australia,New York,Consumer,2021-12-26
